,panel_name,loan_amount,actualshare,expectedshare,delta
284,WATERSTONE MORTGAGE CORP.,973,0.000521272247154834,5.414250873263739e-05,0.0004671297384221966
285,WATERTOWN SVG BK,323,0.00017304309951799728,0.00035639894878788264,-0.00018335584926988536
286,WEBSTER BK NA,11406,0.006110617935301168,0.008111768412210686,-0.002001150476909518
287,WEBSTER FIRST FCU,1175,0.0006294911514973585,0.0002962406057516189,0.0003332505457457396
288,WEBSTER FIVE CENTS SVG BK,1469,0.0007869978736592508,0.0009892995919311377,-0.00020230171827188685
289,WELLESLEY BK,10597,0.005677206580780858,0.0053289480865584046,0.0003482584942224535
290,WELLS FARGO BK NA,90761,0.048624039490256815,0.03650751768297823,0.012116521807278582
291,WEYMOUTH BK,44,2.3572434609262787e-05,0.0006285239057223558,-0.000604951471113093
292,"WILLIAM RAVEIS MORTGAGE, LLC",2923,0.0015659596900653439,0.0043620029861555255,-0.0027960432960901817
293,WINCHESTER CO-OP BK,1232,0.0006600281690593581,0.0005500216273602517,0.00011000654169910642
294,WINCHESTER SVG BK,3495,0.0018724013399857601,0.0004240552882025793,0.0014483460517831807
295,WINTER HILL BK,3374,0.0018075771448102873,0.0007655628674388767,0.0010420142773714105
296,WORKERS CU,563,0.00030162001556852157,0.00016124179653806696,0.0001403782190304546
